20121109,Rochester (MI),52,Eastern Michigan,66,0
20121109,Florida A&M,76,Houston,81,0
20121109,Utah Valley,54,IUPUI,67,0
20121109,Lehigh,77,Baylor,99,0
20121109,Texas-San Antonio,59,Morgan State,71,0
20121109,Stetson,79,Miami (Fla.),87,0
20121109,Michigan State,62,Connecticut,66,0
20121109,Morehead State,77,LIU-Brooklyn,74,0
20121109,Charleston Southern,58,Charlotte,68,0
20121109,Mount St. Mary's,48,Pittsburgh,80,0
20121109,Duquesne,66,Albany,69,0
20121109,Lake Erie College,53,Bowling Green,63,0
20121109,South Alabama,76,Florida State,71,0
20121109,Virginia,59,George Mason,63,0
20121109,Miami (Ohio),59,North Carolina State,97,0
20121109,Boston University,64,Northeastern,65,0
20121109,St. Francis (Pa.),58,Penn State,65,0
20121109,Maryland-Baltimore County,75,Pennsylvania,80,0
20121109,Liberty,42,Richmond,84,0
20121109,Bethune-Cookman,55,St. Bonaventure,65,0
20121109,Kennesaw State,67,Tennessee,76,0
20121109,District of Columbia,58,Villanova,78,0
20121109,Fairleigh Dickinson,75,Xavier,117,0
20121109,Cal Poly,46,TCU,53,0
20121109,Wofford,59,Colorado,74,0
20121109,Georgia State,55,Duke,74,0
20121109,Jacksonville,62,Georgia,68,0
20121109,Tulane,61,Georgia Tech,79,0
20121109,Drexel,62,Kent State,66,0
20121109,Hofstra,62,Monmouth,91,0
20121109,Gardner-Webb,59,North Carolina,76,0
20121109,Bucknell,70,Purdue,65,0
20121109,Radford,67,Wake Forest,79,0
20121109,Vermont,54,Siena,53,0
20121109,Averett,55,Campbell,74,0
20121109,Western Carolina,61,NC-Asheville,71,0
20121109,NC-Greensboro,73,High Point,81,0
20121109,Northern Michigan,53,Detroit,88,0
20121109,MIT,54,Harvard,69,0
20121109,Robert Morris,54,Rider,79,0
20121109,Emory,67,Davidson,93,0
20121109,Marymount (Va.),48,Navy,75,0
20121109,Holy Cross,46,Old Dominion,45,0
20121109,Binghamton,45,Loyola-Maryland,71,0
20121109,Longwood,47,Marshall,81,0
20121109,Norfolk State,67,Rhode Island,55,0
20121109,Florida Gulf Coast,57,Virginia Commonwealth,80,0
20121109,Towson,58,College of Charleston,75,0
20121109,St. Peter's,56,Rutgers,52,0
20121109,UMKC,36,Seton Hall,75,0
20121109,Hampton,51,William & Mary,69,0
20121109,Akron,70,Coastal Carolina,74,0
20121109,Grambling,49,Cleveland State,92,0
20121109,Cincinnati Christian,56,Eastern Kentucky,89,0
20121109,Montreat College,54,Appalachian State,86,0
20121109,Albion,62,Oakland,96,0
20121109,Belmont,89,Lipscomb,60,0
20121109,Bryant University,54,Indiana,97,0
20121109,Sam Houston State,68,Arkansas,73,0
20121109,Colgate,55,Illinois,75,0
20121109,Southern,59,Iowa State,82,0
20121109,Toledo,50,Loyola-Chicago,62,0
20121109,Santa Barbara,63,LSU,77,0
20121109,American,36,Minnesota,72,0
20121109,Fordham,76,Texas State-San Marcos,86,0
20121109,Fresno State,53,Texas,55,0
20121109,Northern Illinois,64,Nebraska Omaha,77,0
20121109,IPFW,50,Auburn,61,0
20121109,Southeast Missouri State,55,Kansas,74,0
20121109,South Carolina Upstate,59,Saint Louis,76,0
20121109,Mary (ND),46,Wisconsin-Milwaukee,76,0
20121109,Tennessee-Martin,68,Arkansas-Little Rock,84,0
20121109,Samford,64,Austin Peay,75,0
20121109,Reinhardt,63,Jacksonville State,93,0
20121109,Louisiana College,54,McNeese State,72,0
20121109,East Texas Baptist,77,Northwestern State,118,0
20121109,Valley City St,47,North Dakota State,93,0
20121109,Greensboro,52,North Carolina A&T,83,0
20121109,Trinity Baptist,62,Savannah State,84,0
20121109,Miles College,48,Alabama A&M,67,0
20121109,Mississippi State,53,Troy,56,0
20121109,South Carolina State,81,Claflin,62,0
20121109,North Texas,51,Creighton,71,0
20121109,Philander Smith,61,Missouri State,89,0
20121109,Slippery Rock,62,Michigan,100,0
20121109,Brescia,43,Murray State,88,0
20121109,Maryland,69,Kentucky,72,0
20121109,Georgia Southern,54,Valparaiso,85,0
20121109,St. Francis (N.Y.),76,Lafayette,65,0
20121109,Alabama State,53,Middle Tennessee,97,0
20121109,California Riverside,59,DePaul,91,0
20121109,Texas-Pan American,55,Iowa,86,0
20121109,North Dakota,52,Kansas State,85,0
20121109,Tennessee State,66,Brigham Young,81,0
20121109,Oral Roberts,49,Texas-El Paso,69,0
20121109,Southern Utah,65,Gonzaga,103,0
20121109,Eastern Illinois,53,Bradley,76,0
20121109,Louisiana Tech,59,Texas A&M,71,0
20121109,Montana,65,Colorado State,72,0
20121109,Mississippi Valley State,57,Mississippi,93,0
20121109,California Davis,65,Oklahoma State,73,0
20121109,Niagara,83,Oregon State,102,0
20121109,Willamette,47,Utah,104,0
20121109,Texas-Arlington,62,Cal State Bakersfield,60,0
20121109,South Dakota State,67,Alabama,70,0
20121109,Southwestern,52,Weber State,110,0
20121109,San Jose State,68,New Orleans,72,0
20121109,Denver,58,Iona,65,0
20121109,Howard Payne,30,Stephen F. Austin,84,0
20121109,Prairie View A&M,79,Texas Tech,89,0
20121109,Stony Brook,60,Marist,57,0
20121109,Arkansas-Pine Bluff,68,Houston Baptist,72,0
20121109,Pacifica College,49,Loyola Marymount,108,0
20121109,San Diego Christian,58,San Diego,91,0
20121109,UC Merced,62,Sacramento State,96,0
20121109,Wright State,80,Idaho,70,0
20121109,Pepperdine,75,Northridge,81,0
20121109,Coppin State,73,Southern California,87,0
20121109,San Francisco,62,Stanford,74,0
20121109,Indiana State,59,UCLA,86,0
20121109,Pacific Oregon,58,Portland State,77,0
20121109,Maryland-Eastern Shore,64,Hawaii,76,0
20121109,Ohio State,0,Marquette,0,0
20121109,Georgetown,23,Florida,27,0
20121110,Princeton,57,Buffalo,53,0
20121110,Western Michigan,55,Cornell,63,0
20121110,William Jewell,66,Drake,96,0
20121110,Wartburg,50,Northern Iowa,103,0
20121110,Suffolk University,51,New Hampshire,91,0
20121110,Elon,59,Butler,74,0
20121110,Arkansas State,61,Dayton,74,0
20121110,Evansville,49,Notre Dame,58,0
20121110,E. Tennessee State,62,Virginia Tech,80,0
20121110,Air Force,76,Army,65,0
20121110,Portland,52,Ohio,81,0
20121110,New Jersey Tech,63,Providence,64,0
20121110,Chicago State,67,Green Bay,72,0
20121110,Delaware,66,La Salle,73,0
20121110,Quinnipiac,65,Hartford,61,0
20121110,University of the Southwest,81,Northern Colorado,127,0
20121110,Youngstown State,80,George Washington,73,0
20121110,Nicholls State,65,Vanderbilt,80,0
20121110,VMI,76,The Citadel,84,0
20121110,Sewanee,36,Mercer,65,0
20121110,St Andrews,48,Winthrop,80,0
20121110,Lincoln (Pa.),68,Howard,62,0
20121110,SIU-Edwardsville,69,Missouri,83,0
20121110,Holy Cross,56,Texas-San Antonio,60,0
20121110,Washington & Lee,50,East Carolina,72,0
20121110,Yale,82,Sacred Heart,85,0
20121110,North Alabama,65,Long Beach State,75,0
20121110,UCF,74,South Florida,56,0
20121110,Edward Waters,65,North Florida,79,0
20121110,Columbia,68,Furman,47,0
20121110,Maine,54,Dartmouth,67,0
20121110,Gwynedd-Mercy,56,Delaware State,74,0
20121110,Morgan State,61,Old Dominion,72,0
20121110,Central Arkansas,64,Arizona State,79,0
20121110,Eastern Washington,70,Washington State,88,0
20121110,Northern Arizona,73,Oregon,83,0
20121110,Covenant,39,Gardner-Webb,77,0
20121110,St. Thomas (TX),72,Rice,59,0
20121110,North Carolina Central,57,Wichita State,71,0
20121110,Central Connecticut State,63,Fairfield,64,0
20121110,Texas Lutheran,49,Texas A&M-Corpus Christi,60,0
20121110,Wabash,39,Western Illinois,71,0
20121110,Western Kentucky,64,Southern Miss,67,0
20121110,Crowley's Ridge College,32,Tennessee Tech,107,0
20121110,Young Harris,59,UAB,105,0
20121110,Idaho State,48,Utah State,56,0
20121110,Western St. (Colo.),42,Wyoming,62,0
20121110,Simpson University,66,Santa Clara,106,0
20121110,Sonoma State,69,St. Mary's,95,0
20121110,Nevada,64,California Irvine,78,0
